customer_id,age,region,policy_type,purchase_channel,policy_tenure_years,annual_income,annual_premium,claim_flag,claim_amount,satisfaction_score,renewed
C108937,75,East,Health,Agent,2,64748,1853.15,0,0.0,3.9,0
C108938,75,North,Home,Online,11,49556,1623.56,0,0.0,3.9,1
C108939,69,West,Health,Online,1,26860,2275.73,0,0.0,4.6,0
C108940,31,South,Home,Partner,15,76070,1044.82,0,0.0,4.3,0
C108941,23,East,Auto,Partner,1,69639,1156.79,0,0.0,3.1,1
C108942,70,Central,Auto,Online,14,27213,1198.43,0,0.0,3.6,1
C108943,71,West,Auto,Agent,12,55213,1333.76,1,1525.32,3.6,1
C108944,34,North,Health,Agent,2,75410,1754.1,1,1516.03,3.7,1
C108945,19,West,Home,Online,12,46524,1929.54,0,0.0,3.5,1
C108946,55,East,Home,Agent,5,65889,1609.21,0,0.0,4.2,1
C108947,22,North,Health,Online,15,71990,1925.14,0,0.0,3.7,1
C108948,20,East,Health,Online,15,56827,2980.43,0,0.0,4.2,1
C108949,72,Central,Auto,Agent,14,90575,1079.5,1,1281.51,3.5,1
C108950,46,East,Health,Online,10,63697,2486.13,0,0.0,3.9,0
C108951,24,West,Life,Agent,14,53837,582.18,0,0.0,3.9,1
C108952,55,West,Auto,Online,7,48993,983.16,0,0.0,4.1,0
C108953,39,East,Home,Agent,0,51150,894.77,0,0.0,3.8,0
C108954,49,South,Auto,Partner,13,41840,1325.44,0,0.0,3.7,1
C108955,70,West,Auto,Agent,0,31957,536.18,0,0.0,4.1,0
C108956,31,South,Home,Agent,10,35815,1509.52,1,528.57,4.7,0
C108957,55,North,Home,Agent,8,49435,1259.39,0,0.0,4.3,1
C108958,66,South,Health,Partner,5,66460,1515.58,0,0.0,3.5,1
C108959,42,Central,Life,Branch,11,57877,1789.76,0,0.0,4.3,1
C108960,74,South,Home,Online,4,55043,1398.9,0,0.0,4.2,1
C108961,44,South,Health,Online,14,90166,1933.82,0,0.0,4.4,0
C108962,44,North,Auto,Agent,13,82291,1994.71,0,0.0,4.0,1
C108963,69,North,Health,Branch,14,35574,2337.17,0,0.0,3.9,1
C108964,54,Central,Health,Online,13,64680,1458.27,0,0.0,2.7,0
C108965,68,East,Home,Agent,13,30629,1389.61,0,0.0,3.5,1
C108966,63,West,Health,Agent,14,56820,2846.35,0,0.0,4.2,1
C108967,59,West,Health,Agent,14,27284,2288.11,0,0.0,4.4,0
C108968,32,South,Auto,Branch,12,41075,836.65,0,0.0,3.1,1
C108969,41,West,Auto,Agent,12,63230,1616.84,1,3255.96,2.9,0
C108970,68,Central,Health,Agent,2,43820,1831.67,0,0.0,4.1,1
C108971,53,West,Home,Branch,2,32580,1577.0,0,0.0,3.5,1
C108972,34,West,Home,Partner,6,39624,1062.93,0,0.0,3.9,0
C108973,36,East,Life,Agent,5,35012,1408.65,1,1019.07,3.7,1
C108974,62,Central,Home,Agent,5,59424,1027.64,0,0.0,4.3,1
C108975,28,North,Auto,Branch,4,73649,1503.23,0,0.0,4.5,0
C108976,24,West,Home,Branch,4,48454,1445.86,0,0.0,3.2,1
C108977,62,South,Home,Agent,9,70531,2175.57,0,0.0,3.4,1
C108978,34,East,Home,Agent,12,41681,1639.62,0,0.0,4.4,1
C108979,62,Central,Health,Online,12,50179,1408.54,1,2400.04,3.6,1
C108980,48,West,Health,Branch,1,84111,1864.62,0,0.0,3.9,0
C108981,75,North,Auto,Agent,8,48799,1670.51,0,0.0,3.1,0
C108982,48,West,Auto,Online,7,71259,1025.54,0,0.0,3.8,0
C108983,68,Central,Auto,Agent,12,39039,1382.62,0,0.0,4.3,1
C108984,67,West,Health,Partner,13,51637,912.51,0,0.0,4.0,1
C108985,30,Central,Life,Online,5,36553,1652.94,1,953.74,3.7,1
C108986,75,Central,Auto,Agent,12,53196,892.75,0,0.0,2.7,1
C108987,61,Central,Auto,Partner,9,56310,1811.0,0,0.0,3.0,1
C108988,24,South,Home,Partner,4,65620,1834.51,0,0.0,4.2,1
C108989,18,East,Life,Agent,8,41575,1075.12,1,2300.98,3.8,1
C108990,33,Central,Health,Online,0,48990,1487.33,0,0.0,4.0,1
C108991,18,Central,Health,Agent,0,73396,2111.21,0,0.0,4.3,1
C108992,38,North,Health,Online,6,30239,1760.01,0,0.0,4.2,1
C108993,75,North,Home,Agent,15,18000,1012.99,0,0.0,3.3,1
C108994,45,South,Home,Agent,9,40238,1063.3,0,0.0,3.9,1
C108995,19,West,Auto,Branch,10,62983,1319.24,0,0.0,4.0,0
C108996,46,Central,Life,Agent,13,53492,2351.01,0,0.0,3.9,1
C108997,30,East,Home,Partner,7,34789,1937.18,1,4690.37,3.8,1
C108998,67,North,Home,Branch,8,53285,2909.09,0,0.0,3.7,1
C108999,23,South,Auto,Agent,4,45400,1911.37,0,0.0,3.5,1
C109000,62,Central,Life,Online,4,23820,1624.93,0,0.0,3.8,0
C109001,43,South,Health,Branch,14,45874,1432.69,0,0.0,4.3,1
C109002,19,North,Health,Branch,11,65404,2030.8,0,0.0,4.7,1
C109003,57,South,Health,Online,2,46998,1134.77,0,0.0,3.9,1
C109004,44,Central,Auto,Online,6,24766,1111.56,0,0.0,4.4,1
C109005,62,East,Auto,Branch,12,83065,1342.76,0,0.0,4.1,1
C109006,53,North,Auto,Online,13,34122,1450.3,0,0.0,5.0,0
C109007,63,South,Auto,Branch,10,58712,1398.81,0,0.0,4.7,1
C109008,44,Central,Health,Online,0,67032,1948.58,0,0.0,3.9,1
C109009,18,East,Home,Agent,5,59591,1143.11,0,0.0,3.6,1
C109010,25,East,Home,Online,6,47817,1751.69,0,0.0,2.8,1
C109011,44,North,Health,Agent,2,19305,1675.84,0,0.0,3.8,1
C109012,41,South,Auto,Branch,6,73103,1079.73,1,1605.5,3.7,0
C109013,64,Central,Health,Online,5,31002,1568.79,0,0.0,4.0,1
C109014,41,West,Home,Online,9,69498,1870.34,0,0.0,4.1,1
C109015,67,East,Home,Online,5,71996,1632.76,0,0.0,4.3,1
C109016,28,Central,Auto,Online,5,30016,1313.08,1,1058.3,3.7,1
C109017,40,South,Life,Agent,13,29744,2310.35,0,0.0,3.2,1
C109018,61,Central,Home,Online,6,44924,1282.19,0,0.0,4.2,0
C109019,25,North,Life,Agent,3,68553,968.21,0,0.0,3.7,1
C109020,36,South,Home,Branch,11,41242,2104.91,0,0.0,3.5,0
C109021,61,Central,Health,Partner,4,53690,2195.56,0,0.0,4.8,0
C109022,52,Central,Life,Online,2,42963,1486.43,0,0.0,4.0,1
C109023,63,West,Life,Partner,12,66142,1598.8,1,1224.09,3.2,1
C109024,47,West,Home,Partner,3,40572,1375.32,0,0.0,4.0,1
C109025,67,Central,Life,Agent,0,39026,2206.34,1,5826.34,4.7,0
C109026,68,West,Life,Branch,1,33416,1145.3,1,2225.15,3.8,1
C109027,74,South,Home,Agent,11,32860,2460.91,0,0.0,3.5,1
C109028,25,East,Auto,Online,4,71153,1533.19,0,0.0,5.0,1
C109029,52,West,Health,Partner,6,45559,2074.03,0,0.0,4.1,1
C109030,24,East,Health,Partner,8,34882,883.73,0,0.0,4.1,1
C109031,31,Central,Home,Online,4,21921,1633.22,0,0.0,3.5,0
C109032,35,East,Health,Online,3,47132,1098.24,0,0.0,3.8,1
C109033,55,North,Health,Online,1,37225,1800.85,0,0.0,4.3,1
C109034,43,South,Life,Agent,1,33809,1455.7,0,0.0,4.1,0
C109035,68,Central,Health,Partner,14,38066,1346.24,0,0.0,2.6,0
C109036,35,North,Auto,Online,15,54192,1242.21,0,0.0,3.8,1
C109037,53,Central,Home,Agent,10,31103,1252.23,0,0.0,3.9,1
C109038,62,North,Health,Branch,7,46489,1670.19,0,0.0,3.0,1
C109039,74,South,Auto,Agent,12,67941,1201.0,0,0.0,2.9,0
C109040,32,Central,Health,Agent,13,42039,1954.34,0,0.0,4.3,0
C109041,60,East,Life,Agent,7,32846,1665.67,0,0.0,3.8,1
C109042,22,Central,Auto,Online,11,70995,1316.45,0,0.0,3.7,1
C109043,49,North,Health,Agent,1,50414,1413.94,0,0.0,3.6,1
C109044,42,East,Health,Online,2,48857,2944.0,0,0.0,4.2,1
C109045,73,East,Home,Branch,13,61379,1008.87,0,0.0,4.1,1
C109046,62,Central,Health,Online,8,50444,2049.97,0,0.0,4.4,1
C109047,71,North,Health,Branch,13,53258,1080.38,0,0.0,4.0,1
C109048,67,South,Home,Agent,9,23722,1968.64,0,0.0,4.2,1
C109049,41,West,Life,Partner,1,36889,2459.64,0,0.0,4.2,1
C109050,60,Central,Auto,Branch,2,85524,1520.29,0,0.0,4.5,1
C109051,19,Central,Health,Branch,8,33275,1183.71,0,0.0,3.9,1
C109052,50,Central,Home,Online,1,53236,1364.04,0,0.0,3.9,1
C109053,20,East,Auto,Agent,13,83355,1631.4,0,0.0,4.5,1
C109054,60,East,Home,Branch,4,64362,1142.48,1,5332.5,3.0,1
C109055,74,Central,Auto,Branch,11,57227,1005.6,0,0.0,3.4,1
C109056,57,Central,Auto,Branch,4,37571,1282.28,0,0.0,4.1,0
C109057,66,Central,Auto,Online,12,40780,533.32,0,0.0,4.4,0
C109058,31,Central,Auto,Online,4,46435,1364.39,0,0.0,3.5,1
C109059,75,Central,Home,Online,8,58068,1370.48,0,0.0,4.2,0
C109060,49,North,Home,Online,4,74906,1360.87,0,0.0,3.8,1
C109061,57,South,Home,Branch,14,54116,775.33,0,0.0,3.6,1
C109062,62,Central,Home,Agent,8,41725,1574.85,0,0.0,3.9,0
C109063,55,East,Health,Agent,8,50261,2467.78,1,2099.61,4.0,1
C109064,36,North,Life,Online,4,61372,1009.18,0,0.0,4.5,0
C109065,53,East,Life,Branch,2,58063,1178.32,0,0.0,4.4,1
C109066,55,West,Auto,Online,12,47523,508.7,0,0.0,4.1,1
C109067,67,Central,Home,Online,0,31835,2114.71,0,0.0,3.6,1
C109068,45,Central,Home,Branch,0,71386,1184.06,0,0.0,3.6,1
C109069,47,North,Health,Branch,10,47287,2830.25,0,0.0,3.7,1
C109070,47,East,Auto,Online,9,56417,1008.54,0,0.0,3.3,0
C109071,24,North,Auto,Online,5,39820,1483.24,0,0.0,3.4,0
C109072,23,Central,Life,Agent,12,39359,1345.47,0,0.0,2.5,1
C109073,19,North,Home,Agent,0,60953,949.79,0,0.0,3.5,1
C109074,56,West,Home,Online,6,29204,897.53,0,0.0,3.4,1
C109075,42,East,Life,Agent,14,31057,1477.51,0,0.0,3.9,1
C109076,68,West,Auto,Agent,5,79157,1600.71,0,0.0,3.6,0
C109077,58,East,Life,Agent,12,66871,1893.22,0,0.0,4.6,0
C109078,26,West,Health,Branch,4,59502,1938.96,1,4492.94,3.8,1
C109079,23,West,Home,Branch,3,32695,2125.83,0,0.0,2.0,0
C109080,39,North,Auto,Online,5,55971,1474.84,0,0.0,3.4,1
C109081,71,South,Auto,Online,4,50674,2024.96,0,0.0,3.7,1
C109082,20,East,Auto,Online,1,44039,1773.28,0,0.0,3.6,0
C109083,28,South,Auto,Online,14,50387,1477.43,0,0.0,3.7,0
C109084,19,West,Auto,Online,9,26244,1326.39,1,3057.2,2.8,1
C109085,41,South,Auto,Online,15,18000,1537.09,0,0.0,4.1,1
C109086,75,Central,Home,Branch,9,57345,554.2,0,0.0,3.5,1
C109087,57,North,Life,Branch,14,54909,1811.23,1,5346.24,3.0,1
C109088,46,West,Auto,Branch,6,56534,887.17,0,0.0,3.2,1
C109089,26,North,Auto,Agent,3,65853,1282.26,0,0.0,3.6,1
C109090,38,East,Health,Branch,15,61208,1818.12,0,0.0,5.0,0
C109091,48,South,Home,Agent,13,78726,963.58,0,0.0,3.5,1
C109092,33,West,Health,Branch,14,73230,1210.41,0,0.0,4.2,0
C109093,58,South,Life,Online,14,53052,1533.47,0,0.0,4.5,1
C109094,74,West,Auto,Partner,4,54848,1019.72,0,0.0,3.4,1
C109095,29,East,Health,Agent,8,56042,2630.77,0,0.0,3.9,1
C109096,32,Central,Life,Online,11,24391,1744.08,0,0.0,3.3,1
C109097,25,West,Health,Agent,14,68560,1819.22,0,0.0,2.5,0
C109098,60,West,Health,Online,1,62536,2187.48,0,0.0,3.9,1
C109099,44,Central,Life,Partner,14,22164,1604.19,1,5149.83,3.5,1
C109100,34,South,Auto,Agent,12,79892,1209.65,0,0.0,3.4,1
C109101,30,West,Auto,Partner,7,44294,1414.54,0,0.0,4.4,1
C109102,22,South,Auto,Partner,11,49764,794.29,0,0.0,4.0,1
C109103,45,West,Home,Agent,4,49419,2631.31,0,0.0,2.6,0
C109104,57,North,Life,Branch,5,48906,1322.47,0,0.0,3.5,1
C109105,31,East,Auto,Partner,3,95104,672.24,0,0.0,3.8,1
C109106,18,West,Health,Online,6,47300,1566.96,1,3417.77,4.0,0
C109107,45,East,Health,Online,4,46160,1589.47,0,0.0,4.1,1
C109108,57,South,Auto,Agent,9,52351,1641.67,0,0.0,3.9,1
C109109,38,East,Life,Agent,6,36729,913.16,0,0.0,4.2,1
C109110,32,Central,Health,Branch,4,57253,1470.95,0,0.0,2.8,0
C109111,26,South,Life,Agent,6,37219,1348.88,0,0.0,3.7,1
C109112,61,South,Home,Branch,9,61014,1259.54,0,0.0,3.3,1
C109113,67,Central,Auto,Branch,12,33227,1340.88,0,0.0,4.7,0
C109114,62,Central,Home,Agent,14,41431,1350.56,0,0.0,4.0,1
C109115,48,North,Home,Branch,4,33911,626.32,0,0.0,3.9,1
C109116,59,East,Auto,Partner,7,42423,1260.02,0,0.0,4.1,1
C109117,41,North,Auto,Online,11,19841,1396.35,0,0.0,3.8,1
C109118,19,Central,Home,Agent,3,18000,893.41,0,0.0,3.2,0
C109119,39,East,Home,Branch,11,46203,902.07,0,0.0,3.8,1
C109120,58,East,Home,Agent,8,24352,2198.22,0,0.0,4.0,1
C109121,55,South,Auto,Online,2,83209,1452.06,1,6043.05,4.7,1
C109122,75,East,Home,Partner,10,45538,2285.37,0,0.0,4.5,1
C109123,75,North,Home,Online,2,64755,1112.83,0,0.0,3.4,1
C109124,32,West,Auto,Online,8,57564,1213.61,1,1853.16,4.0,1
C109125,18,East,Auto,Partner,4,32872,1272.08,0,0.0,4.2,0
C109126,33,East,Health,Agent,0,44428,2042.88,0,0.0,3.0,0
C109127,68,Central,Home,Agent,10,65332,686.38,0,0.0,3.5,1
C109128,65,North,Auto,Agent,10,64159,1183.3,0,0.0,3.6,1
C109129,23,North,Life,Online,4,67595,1614.28,0,0.0,3.1,1
C109130,27,East,Auto,Online,0,40184,1836.25,0,0.0,3.6,1
C109131,50,West,Home,Partner,14,62514,1756.99,1,2247.45,3.4,1
C109132,56,North,Auto,Online,6,41112,821.67,0,0.0,4.4,1
C109133,74,West,Home,Online,13,70196,1473.38,0,0.0,3.7,0
C109134,61,East,Health,Branch,6,69640,2921.87,0,0.0,3.4,0
C109135,30,East,Home,Partner,11,27267,1317.73,0,0.0,3.5,1
C109136,20,East,Life,Branch,13,56967,745.13,0,0.0,4.5,1
C109137,54,North,Auto,Online,10,32283,1147.58,0,0.0,4.3,1
C109138,50,South,Auto,Online,13,66902,1383.22,0,0.0,3.2,1
C109139,71,West,Auto,Partner,1,31692,1734.36,0,0.0,3.8,1
C109140,51,East,Health,Branch,12,57806,1921.09,1,3754.78,3.1,0
C109141,47,East,Home,Branch,11,65297,1449.45,0,0.0,2.9,0
C109142,35,Central,Auto,Agent,13,53211,1430.47,0,0.0,3.7,1
C109143,23,North,Home,Branch,10,67509,1338.01,0,0.0,4.6,1
C109144,68,East,Health,Partner,3,57278,2612.52,0,0.0,3.9,1
C109145,65,South,Life,Agent,9,80199,1521.14,0,0.0,3.5,1
C109146,27,North,Health,Online,11,32170,1584.52,0,0.0,4.4,1
C109147,58,Central,Life,Online,15,45089,1128.77,0,0.0,4.3,0
C109148,39,Central,Health,Branch,11,18000,1761.55,0,0.0,3.6,1
C109149,43,South,Life,Online,13,46661,2549.38,0,0.0,4.6,1
C109150,67,Central,Health,Online,12,30634,1819.05,0,0.0,3.3,1
C109151,66,North,Auto,Agent,1,27037,1179.28,0,0.0,4.4,1
C109152,29,Central,Home,Branch,12,24002,783.05,0,0.0,4.1,1
C109153,35,Central,Health,Agent,11,43484,3403.45,0,0.0,3.9,1
C109154,65,South,Auto,Partner,2,56570,1643.43,0,0.0,3.5,1
C109155,71,East,Health,Online,3,60605,1976.19,0,0.0,2.8,1
C109156,22,West,Life,Agent,4,70035,1480.12,0,0.0,3.2,1
C109157,66,South,Home,Agent,9,68996,1019.35,0,0.0,3.8,1
C109158,46,South,Auto,Agent,12,31684,1500.17,0,0.0,3.4,1
C109159,52,West,Home,Branch,14,38633,1732.61,0,0.0,3.3,1
C109160,22,North,Health,Agent,2,55471,1628.76,0,0.0,3.9,0
C109161,57,North,Auto,Branch,15,55753,1016.9,0,0.0,3.1,1
C109162,57,South,Auto,Branch,1,76842,1353.37,0,0.0,3.7,0
C109163,56,West,Auto,Partner,9,46817,867.85,0,0.0,3.2,1
C109164,63,South,Home,Partner,15,65817,1631.73,1,2994.08,2.9,1
C109165,72,East,Auto,Agent,6,49428,1973.61,0,0.0,4.5,1
C109166,67,South,Auto,Branch,15,58439,1476.41,1,3178.61,2.9,1
C109167,61,South,Health,Agent,10,58990,1375.52,0,0.0,2.6,1
C109168,74,West,Life,Branch,5,51598,1424.81,0,0.0,4.8,1
C109169,57,North,Health,Online,14,34432,1819.19,0,0.0,3.6,0
C109170,56,West,Health,Agent,0,56980,715.0,0,0.0,3.1,1
C109171,49,East,Home,Partner,12,63578,1656.72,0,0.0,4.2,1
C109172,62,West,Auto,Branch,6,53926,423.98,0,0.0,3.4,1
C109173,22,South,Life,Online,11,18000,953.13,0,0.0,3.7,1
C109174,47,Central,Auto,Agent,0,48821,1141.84,0,0.0,3.6,0
C109175,42,North,Auto,Agent,14,64214,1066.48,1,3152.89,3.8,1
C109176,70,Central,Health,Branch,2,34364,2233.88,0,0.0,3.9,1
C109177,22,South,Auto,Online,9,71188,1202.92,1,1133.95,4.4,1
C109178,55,North,Auto,Agent,3,40971,1193.73,0,0.0,4.4,1
C109179,28,East,Home,Branch,14,46245,1023.05,0,0.0,3.8,1
C109180,69,South,Health,Agent,13,55711,1829.86,0,0.0,4.5,0
C109181,67,East,Auto,Online,13,35417,547.59,0,0.0,4.5,1
C109182,31,Central,Home,Branch,6,68414,1792.63,0,0.0,3.5,0
C109183,68,West,Home,Branch,2,74758,889.73,0,0.0,4.2,1
C109184,46,West,Life,Agent,0,32198,897.82,0,0.0,5.0,1
C109185,74,Central,Auto,Online,3,48661,1506.79,0,0.0,3.6,1
C109186,60,East,Life,Branch,10,86079,1557.08,0,0.0,3.8,1
C109187,19,North,Home,Agent,5,71789,350.0,0,0.0,2.4,1
C109188,29,Central,Health,Agent,1,22957,2459.65,0,0.0,3.9,0
C109189,41,South,Auto,Agent,15,73007,1016.48,0,0.0,4.2,1
C109190,30,North,Health,Agent,14,18000,2501.61,0,0.0,3.9,1
C109191,25,North,Auto,Branch,7,63063,1184.66,0,0.0,4.0,0
C109192,74,South,Home,Partner,3,36578,1864.73,0,0.0,4.2,0
C109193,68,South,Home,Branch,7,60279,1349.72,0,0.0,3.4,1
C109194,43,South,Auto,Online,3,56444,1480.76,0,0.0,3.3,1
C109195,30,East,Auto,Online,1,54409,1469.62,0,0.0,4.2,0
C109196,28,West,Life,Online,6,62542,1353.86,0,0.0,4.2,1
C109197,71,Central,Health,Branch,2,43072,1382.3,1,5011.02,3.2,0
C109198,37,North,Health,Agent,1,41220,1500.13,0,0.0,3.9,1
C109199,18,North,Life,Partner,15,68750,1368.29,0,0.0,3.7,0
C109200,41,East,Auto,Agent,0,52103,1057.79,0,0.0,4.2,0
C109201,44,North,Health,Online,13,41748,1835.45,0,0.0,4.3,1
C109202,54,South,Home,Agent,14,48795,1440.27,0,0.0,4.0,1
C109203,37,West,Auto,Agent,6,47234,1082.61,0,0.0,3.5,1
C109204,71,West,Auto,Online,13,45775,1430.56,0,0.0,3.4,1
C109205,55,South,Life,Agent,8,59976,2284.7,0,0.0,4.2,1
C109206,75,West,Auto,Online,14,36335,1622.06,0,0.0,5.0,0
C109207,39,West,Auto,Online,13,79374,1525.16,0,0.0,4.0,0
C109208,55,Central,Health,Agent,10,56029,1833.39,0,0.0,3.1,1
C109209,39,South,Home,Branch,9,18949,1688.76,0,0.0,4.7,1
C109210,58,West,Health,Partner,0,56951,2410.66,0,0.0,4.5,1
C109211,61,West,Auto,Online,4,35254,1086.86,1,721.24,4.4,0
C109212,36,South,Health,Agent,15,51505,3378.87,0,0.0,3.6,1
C109213,72,West,Health,Branch,14,49255,1122.03,0,0.0,3.6,0
C109214,67,West,Home,Partner,11,64200,2021.22,0,0.0,3.5,1
C109215,69,South,Life,Branch,7,63995,1701.26,0,0.0,3.5,0
C109216,30,East,Auto,Agent,6,55985,949.04,1,2680.11,3.6,0
C109217,59,East,Home,Partner,6,86373,1743.9,0,0.0,3.7,0
C109218,24,West,Home,Branch,11,38954,1097.01,0,0.0,3.8,1
C109219,24,North,Home,Online,4,76582,1313.27,0,0.0,4.1,0
C109220,74,East,Health,Online,9,77081,854.21,0,0.0,3.8,1
C109221,26,North,Auto,Partner,10,58072,1266.11,1,7489.76,2.8,1
C109222,68,West,Home,Partner,10,60258,1669.76,0,0.0,3.2,1
C109223,42,West,Health,Agent,2,69113,2476.48,0,0.0,3.7,0
C109224,35,East,Health,Branch,13,46316,2488.46,0,0.0,3.9,0
C109225,22,East,Auto,Online,6,42890,981.68,0,0.0,3.1,1
C109226,57,South,Auto,Branch,14,43827,1231.02,0,0.0,3.7,1
C109227,59,South,Auto,Agent,7,57264,1427.45,0,0.0,4.0,0
C109228,45,West,Auto,Agent,12,43556,1094.06,0,0.0,4.2,1
C109229,64,North,Auto,Agent,1,39000,887.33,0,0.0,3.9,0
C109230,36,West,Auto,Agent,14,33355,1316.1,1,5288.55,4.0,0
C109231,49,West,Auto,Partner,0,34291,1338.2,0,0.0,4.0,1
C109232,34,Central,Auto,Partner,9,40485,587.21,0,0.0,2.9,1
C109233,51,South,Life,Online,11,40896,1814.2,0,0.0,3.8,1
C109234,25,East,Health,Online,5,53931,1334.9,0,0.0,4.3,0
C109235,45,North,Auto,Online,15,38028,1416.83,1,3667.35,3.1,0
C109236,49,Central,Home,Online,10,60850,1800.0,0,0.0,4.3,1
C109237,50,West,Health,Agent,14,87420,1703.24,0,0.0,2.9,1
C109238,43,West,Auto,Agent,8,74492,429.85,0,0.0,4.5,1
C109239,55,West,Health,Online,11,32901,2753.78,0,0.0,4.0,1
C109240,47,South,Auto,Partner,0,46615,725.41,0,0.0,3.0,1
C109241,34,West,Health,Branch,1,29128,2526.62,0,0.0,3.2,1
C109242,30,Central,Auto,Online,9,55511,1218.09,1,2073.3,3.8,0
C109243,55,North,Health,Branch,5,56554,1300.69,0,0.0,3.6,1
C109244,72,Central,Auto,Agent,6,55131,1472.92,0,0.0,4.8,0
C109245,61,Central,Auto,Agent,9,33111,1508.17,0,0.0,3.6,1
C109246,55,Central,Home,Agent,5,40309,2155.05,0,0.0,3.9,1
C109247,71,Central,Auto,Online,15,69204,1815.12,0,0.0,4.8,0
C109248,70,South,Health,Agent,11,59144,1619.23,0,0.0,4.0,1
C109249,47,East,Auto,Partner,9,36375,1366.4,1,5632.51,3.3,0
C109250,24,North,Home,Branch,14,28889,1818.3,0,0.0,3.5,1
C109251,54,West,Health,Agent,0,50690,2185.92,0,0.0,4.3,1
C109252,54,North,Home,Branch,3,49794,1085.63,0,0.0,4.6,0
C109253,34,Central,Health,Branch,13,28848,2239.84,0,0.0,3.4,0
C109254,67,South,Life,Partner,12,46451,1895.86,0,0.0,3.4,1
C109255,68,North,Auto,Online,9,43277,992.78,0,0.0,3.6,1
C109256,37,North,Home,Online,2,41428,1709.85,0,0.0,4.0,0
C109257,45,West,Health,Branch,4,44296,2947.73,0,0.0,4.7,1
C109258,29,North,Health,Partner,9,56938,2810.97,0,0.0,4.3,1
C109259,28,South,Home,Agent,1,53612,530.38,0,0.0,3.8,0
C109260,33,North,Life,Partner,13,74594,2289.94,0,0.0,3.9,0
C109261,39,South,Home,Branch,5,55561,1683.28,0,0.0,4.1,1
C109262,33,Central,Auto,Online,14,66487,1628.97,0,0.0,3.0,0
C109263,26,East,Health,Partner,8,28176,2765.53,0,0.0,4.0,1
C109264,43,South,Auto,Branch,4,54733,998.47,0,0.0,5.0,1
C109265,54,North,Health,Agent,0,45297,2268.86,0,0.0,3.3,0
C109266,36,North,Health,Branch,13,65030,1391.41,0,0.0,2.5,1
C109267,48,South,Auto,Agent,10,56574,1584.99,0,0.0,4.7,1
C109268,33,North,Auto,Agent,14,80352,1418.82,0,0.0,3.5,1
C109269,58,North,Life,Agent,3,35227,1456.93,0,0.0,3.8,1
C109270,55,North,Auto,Agent,2,39197,1730.99,0,0.0,4.1,1
C109271,73,South,Auto,Agent,3,58142,1559.14,0,0.0,4.2,0
C109272,21,West,Auto,Online,6,49664,1244.0,0,0.0,4.8,1
C109273,67,North,Health,Online,6,35016,1430.26,0,0.0,4.3,1
C109274,37,West,Auto,Online,12,58719,1245.33,0,0.0,4.2,1
C109275,21,West,Home,Agent,15,43085,1265.75,0,0.0,4.4,1
C109276,58,Central,Auto,Agent,0,60110,1288.74,0,0.0,2.9,0
C109277,27,North,Auto,Agent,8,21402,1924.21,0,0.0,4.7,0
C109278,28,West,Auto,Agent,10,46719,1614.51,0,0.0,1.9,1
C109279,74,Central,Auto,Online,3,54825,1395.58,0,0.0,3.9,1
C109280,30,Central,Home,Branch,6,55048,919.14,0,0.0,3.9,0
C109281,49,Central,Auto,Branch,11,64583,836.02,0,0.0,4.1,0
C109282,29,North,Home,Branch,8,47600,1268.78,0,0.0,2.3,0
C109283,25,Central,Health,Online,1,60058,2398.79,0,0.0,3.1,0
C109284,18,Central,Auto,Branch,6,50750,1256.21,1,2242.99,3.9,1
C109285,18,South,Auto,Agent,5,65199,1302.81,0,0.0,4.6,0
C109286,45,North,Health,Branch,3,24321,1872.81,0,0.0,3.5,0
C109287,43,Central,Health,Online,1,18000,910.43,0,0.0,3.6,0
C109288,20,North,Health,Branch,5,74566,1599.85,0,0.0,3.6,1
C109289,38,West,Home,Partner,13,41766,1928.37,0,0.0,4.4,1
C109290,33,East,Auto,Partner,13,21339,1415.78,1,9105.19,4.4,1
C109291,51,West,Health,Partner,2,49106,2240.38,0,0.0,3.7,1
C109292,75,North,Health,Online,9,42665,1264.05,0,0.0,4.1,1
C109293,58,West,Auto,Agent,11,58643,918.71,0,0.0,3.5,0
C109294,71,East,Health,Online,7,60860,1616.23,0,0.0,3.9,1
C109295,29,Central,Health,Agent,0,44486,2461.87,0,0.0,3.9,1
C109296,30,North,Health,Branch,11,68721,2615.66,0,0.0,4.3,0
C109297,61,North,Home,Branch,2,30203,1164.71,0,0.0,3.3,1
C109298,35,South,Auto,Partner,2,18000,1679.65,1,2504.5,3.9,0
C109299,67,North,Health,Partner,4,54657,1500.36,0,0.0,3.1,1
C109300,44,Central,Home,Online,1,47357,1272.1,0,0.0,2.6,0
C109301,29,North,Health,Partner,14,18000,2482.73,0,0.0,4.3,1
C109302,66,South,Home,Partner,8,62968,1311.86,0,0.0,4.0,0
C109303,49,Central,Health,Branch,13,21430,1268.42,0,0.0,4.7,1
C109304,64,South,Health,Online,0,49976,2704.83,0,0.0,3.3,1
C109305,44,South,Auto,Online,3,65805,988.09,0,0.0,4.4,1
C109306,25,West,Health,Agent,2,56622,1127.5,0,0.0,3.5,0
C109307,57,South,Health,Online,1,55608,1037.76,0,0.0,4.5,1
C109308,25,Central,Auto,Online,11,43464,1325.68,0,0.0,4.0,1
C109309,56,West,Auto,Online,2,55033,989.67,0,0.0,3.7,1
C109310,42,South,Auto,Agent,14,61154,1165.57,0,0.0,3.3,1
